,video_id,video_path,duration,begin_frame,end_grame,captions
185,v_FKl0077EUoY,https://www.youtube.com/watch?v=FKl0077EUoY,57.02,7.4,15.1, The person touches it and turns it off.
186,v_FKl0077EUoY,https://www.youtube.com/watch?v=FKl0077EUoY,57.02,16.25,30.51, The person turns it on and then off off.
187,v_FKl0077EUoY,https://www.youtube.com/watch?v=FKl0077EUoY,57.02,32.79,57.02, We see the man talking to the camera.
188,v_Y_dtU10XIsg,https://www.youtube.com/watch?v=Y_dtU10XIsg,66.05,0,5.61,A close up of a crack is seen.
189,v_Y_dtU10XIsg,https://www.youtube.com/watch?v=Y_dtU10XIsg,66.05,6.94,42.61," A woman is outside, shoveling snow."
190,v_Y_dtU10XIsg,https://www.youtube.com/watch?v=Y_dtU10XIsg,66.05,46.56,66.05, A dog wags his tail as he tries to help.
191,v_x4iCAIPRDVQ,https://www.youtube.com/watch?v=x4iCAIPRDVQ,23.37,0,23.37,People exercise on fitness machines while people sits on front and watch.
192,v_x4iCAIPRDVQ,https://www.youtube.com/watch?v=x4iCAIPRDVQ,23.37,11.68,21.62, A man pass on front holding a jacket and stand next a TV.
193,v_x4iCAIPRDVQ,https://www.youtube.com/watch?v=x4iCAIPRDVQ,23.37,21.62,23.37, A group of woman walk on front people exercising.
194,v_NwfS7eZiMLg,https://www.youtube.com/watch?v=NwfS7eZiMLg,134.72,0,99.01,"A man is playing the bagpipes at the bottom of the stairs in the living room of a house, wearing a button up and dress pants, along with socks."
195,v_NwfS7eZiMLg,https://www.youtube.com/watch?v=NwfS7eZiMLg,134.72,99.69,132.69," He begins to tap his foot along with the beat of his tune, He starts to tap his left foot in a back and forth rhythm with his right foot."
196,v_NwfS7eZiMLg,https://www.youtube.com/watch?v=NwfS7eZiMLg,134.72,133.36,134.72," He finishes, and smiles at the camera."
197,v_aJbl1eVBzk0,https://www.youtube.com/watch?v=aJbl1eVBzk0,187.83,0,187.83,People are working in a bike shop fixing a bike.
198,v_aJbl1eVBzk0,https://www.youtube.com/watch?v=aJbl1eVBzk0,187.83,122.08,129.6,They put the wheels back onto the bike.
199,v_aJbl1eVBzk0,https://www.youtube.com/watch?v=aJbl1eVBzk0,187.83,143.69,146.5, The put the seat on the bike.
200,v_aJbl1eVBzk0,https://www.youtube.com/watch?v=aJbl1eVBzk0,187.83,167.16,169.97, The bike is put together on the floor.
201,v_UYHgieL5IKM,https://www.youtube.com/watch?v=UYHgieL5IKM,185.17,0,90.73,"A man is giving advice on outdoor activities, specifically mushrooming and closeup is shown and the man talks about it."
202,v_UYHgieL5IKM,https://www.youtube.com/watch?v=UYHgieL5IKM,185.17,52.77,141.66,  The man cuts one open and then cuts it in half.
203,v_UYHgieL5IKM,https://www.youtube.com/watch?v=UYHgieL5IKM,185.17,157.39,181.47,  Another man talks about the experience.
204,v_f0CViWbj3V4,https://www.youtube.com/watch?v=f0CViWbj3V4,27.62,0,1.37,A man and woman are seated on a porch.
205,v_f0CViWbj3V4,https://www.youtube.com/watch?v=f0CViWbj3V4,27.62,1.92,20.59, The man plays bongo drums while the woman helps occasionally.
206,v_f0CViWbj3V4,https://www.youtube.com/watch?v=f0CViWbj3V4,27.62,21.4,27.62, Another hand is seen banging a drum in the foreground.
207,v_h8J08sJ2no0,https://www.youtube.com/watch?v=h8J08sJ2no0,45.5,0,24.79,"A person walks on the roof of a climbing equipment, then he goes down the wall and reach the floor and walk forward."
208,v_h8J08sJ2no0,https://www.youtube.com/watch?v=h8J08sJ2no0,45.5,24.79,40.95," The man stand with the hands on the border on the equipment and descend down the walk with the hands, then he walk on hands sideward."
209,v_g0XO-rWHmzs,https://www.youtube.com/watch?v=g0XO-rWHmzs,73.98,0.74,44.38,A woman is seen holding two dogs on a leash and proceeds to unhook them and let them go.
210,v_g0XO-rWHmzs,https://www.youtube.com/watch?v=g0XO-rWHmzs,73.98,35.5,71.38, One down then does his business into a bag tied to him and runs off behind bikes.
211,v_rBaR5xF8orE,https://www.youtube.com/watch?v=rBaR5xF8orE,128.17,0,63.45,A large group of people are seen sitting around an auditorium with one man flying kites around in the middle.
212,v_rBaR5xF8orE,https://www.youtube.com/watch?v=rBaR5xF8orE,128.17,62.81,128.17, The person continues moving around with the kites and walks away in the end with a woman speaking to the crowd.
213,v_i2u80Y3BMYs,https://www.youtube.com/watch?v=i2u80Y3BMYs,214.77,0,63.36,Two men in work out clothes are standing up against the wall and they begin to talk about working out.
214,v_i2u80Y3BMYs,https://www.youtube.com/watch?v=i2u80Y3BMYs,214.77,63.36,136.38,One man is then shown and he bends down and shows the proper way to lift the bar with weight on it.
215,v_i2u80Y3BMYs,https://www.youtube.com/watch?v=i2u80Y3BMYs,214.77,135.3,214.77,A replay is then shown and the boy bends from the knees and then flips his wrist and brings it over his shoulder as he goes down into a squatting position.
216,v_WvxwmaDFGqk,https://www.youtube.com/watch?v=WvxwmaDFGqk,11.48,0,1.32,A man is seen kneeling in a gym.
217,v_WvxwmaDFGqk,https://www.youtube.com/watch?v=WvxwmaDFGqk,11.48,1.77,7.36, He leans forward several times.
218,v_WvxwmaDFGqk,https://www.youtube.com/watch?v=WvxwmaDFGqk,11.48,7.82,11.48, He is performing slow stretching moves.
219,v_xmag8UI8iws,https://www.youtube.com/watch?v=xmag8UI8iws,104.33,0,104.33, A person is using a leaf blower to blow leaves into a pile.
220,v_xmag8UI8iws,https://www.youtube.com/watch?v=xmag8UI8iws,104.33,68.86,80.33, The leaves blow up onto a hedge.
221,v_xmag8UI8iws,https://www.youtube.com/watch?v=xmag8UI8iws,104.33,100.68,104.33, They walk in front of a tree.
222,v_N9LTq3gYmsI,https://www.youtube.com/watch?v=N9LTq3gYmsI,35.54,0,14.03,A group of people are sitting down at the top of a snow slide in a tube.
223,v_N9LTq3gYmsI,https://www.youtube.com/watch?v=N9LTq3gYmsI,35.54,13.51,28.62,The person holding the camera starts his journey and he is off down the slopes of snow.
224,v_N9LTq3gYmsI,https://www.youtube.com/watch?v=N9LTq3gYmsI,35.54,28.79,35.54,"As he reaches the bottom,several black mats are placed in front of him to help slow him down."
225,v_pZ8QqpYu-H8,https://www.youtube.com/watch?v=pZ8QqpYu-H8,187.83,0,165.28,"A man is seated at a piano, playing and singing into a microphone."
226,v_pZ8QqpYu-H8,https://www.youtube.com/watch?v=pZ8QqpYu-H8,187.83,171.86,187.83,"When he finishes, he looks up and smiles."
227,v_4hmJfJo6UI8,https://www.youtube.com/watch?v=4hmJfJo6UI8,117.94,0,14.14,A female athlete runs quickly down a track.
228,v_4hmJfJo6UI8,https://www.youtube.com/watch?v=4hmJfJo6UI8,117.94,18.28,27.7, She plows into the sand before getting up and walking away.
229,v_4hmJfJo6UI8,https://www.youtube.com/watch?v=4hmJfJo6UI8,117.94,41.86,117.94, The scene is repeated three times before ending with her cheering and clapping.
230,v_TEaugXCX1m4,https://www.youtube.com/watch?v=TEaugXCX1m4,150.13,0,21.02,A lighthouse is shown on the beach before we see a man running with a surf board.
231,v_TEaugXCX1m4,https://www.youtube.com/watch?v=TEaugXCX1m4,150.13,26.27,110.34," The man rides a wave, then through it."
232,v_TEaugXCX1m4,https://www.youtube.com/watch?v=TEaugXCX1m4,150.13,111.09,150.13, He completes several stunts before walking onto the beach with the board under his arm.
233,v_9rW35YTKYq8,https://www.youtube.com/watch?v=9rW35YTKYq8,236.97,14.22,36.72,"A man is shown flipping a violin in his hands, playing a popular song on his violin."
234,v_9rW35YTKYq8,https://www.youtube.com/watch?v=9rW35YTKYq8,236.97,36.72,213.27, The camera shows the violinist from various angles playing the popular song and not breaking concentration.
235,v_9rW35YTKYq8,https://www.youtube.com/watch?v=9rW35YTKYq8,236.97,94.79,213.27, The camera pans all around the player and shows him playing the complete song.
236,v_hoisfXCLJDQ,https://www.youtube.com/watch?v=hoisfXCLJDQ,15.18,0.15,3.19,A camera zooms in on a person riding in a tube.
237,v_hoisfXCLJDQ,https://www.youtube.com/watch?v=hoisfXCLJDQ,15.18,3.19,9.78, More people are seen riding in tubes behind the man.
238,v_hoisfXCLJDQ,https://www.youtube.com/watch?v=hoisfXCLJDQ,15.18,7.05,12.52, The people continue to ride around the area down the river.
239,v_mnqSG5o84NE,https://www.youtube.com/watch?v=mnqSG5o84NE,139.83,0,48.24,A man train a boy kick box while two men watch sitting in the room.
240,v_mnqSG5o84NE,https://www.youtube.com/watch?v=mnqSG5o84NE,139.83,48.93,62.22," Then, the man stands and kick the boy who kick back then kneels."
241,v_mnqSG5o84NE,https://www.youtube.com/watch?v=mnqSG5o84NE,139.83,62.91,111.86," After, the man trains another child while showing movements."
242,v_mnqSG5o84NE,https://www.youtube.com/watch?v=mnqSG5o84NE,139.83,112.55,138.42," After, the man stands to practice kicks, then the man lye down and and hug the child who continues practicing kick box."
243,v_IWuiVS3-Z7k,https://www.youtube.com/watch?v=IWuiVS3-Z7k,119.97,0,4.8,People are shown walking along a beach.
244,v_IWuiVS3-Z7k,https://www.youtube.com/watch?v=IWuiVS3-Z7k,119.97,7.8,52.79, Several people in paintball gear are running through an obstacle course.
245,v_IWuiVS3-Z7k,https://www.youtube.com/watch?v=IWuiVS3-Z7k,119.97,56.38,103.76," The people shoot at each other, hiding behind the obstacles."
246,v_IWuiVS3-Z7k,https://www.youtube.com/watch?v=IWuiVS3-Z7k,119.97,106.16,119.97, The winner dances and runs across the field.
247,v_nvsK9ggeics,https://www.youtube.com/watch?v=nvsK9ggeics,73.26,1.1,37.36,A young child is seen sitting behind a drum set playing the drums.
248,v_nvsK9ggeics,https://www.youtube.com/watch?v=nvsK9ggeics,73.26,30.04,71.79, The boy continues playing the instrument while the camera zooms in on him playing.
249,v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,174.91,3.5,167.03,"A family has a picnic, and goes tubing on inflatable rafts in a narrow body of water surrounded by trees, on a rainy day."
250,v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,174.91,3.5,11.36,"  A family of people sit at an outdoor wooden picnic table, eating, waiving at the camera."
251,v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,174.91,13.11,31.47,  The family watch the weather outdoors as it begins to rain and a little girl runs out into the rain and dances in it.
252,v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,174.91,38.47,154.8,"  The family then appears, floating, talking and smiling on inflatable tubes on a narrow body of water."
253,v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,174.91,155.67,174.91,  The event ends and the family leaves an area bordered by a wooden fence.
254,v_pxb95-aSDYo,https://www.youtube.com/watch?v=pxb95-aSDYo,168.75,4.21,11.81,A man plays guitar and harmonica at the same time.
255,v_pxb95-aSDYo,https://www.youtube.com/watch?v=pxb95-aSDYo,168.75,12.65,64.97," Then, the man sings while playing the guitar."
256,v_pxb95-aSDYo,https://www.youtube.com/watch?v=pxb95-aSDYo,168.75,66.66,115.59," After, the man continues playing both the guitar and the harmonica, then sing."
257,v_pxb95-aSDYo,https://www.youtube.com/watch?v=pxb95-aSDYo,168.75,116.44,168.75," Next, the man plays the harmonica and the guitar together."
258,v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,191.72,0,4.78,The video begins with a title sequence.
259,v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,191.72,4.78,191.72, A young man is shown in a gym performing tricks with a jump rope as music plays in the background.
260,v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,191.72,49.84,70.94, He then lays down and begins doing tricks on the floor.
261,v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,191.72,70.94,191.72, The young man gets up again and does more tricks while standing.
262,v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,191.72,90.11,97.77," At one point, his friends assist with the jump rope tricks."
263,v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,191.72,156.25,191.72," The video ends with credits showing the young man's name, along with the names of those who assisted him."
264,v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,171.22,0,21.39,A lady is seen putting wax on a mans shoes.
265,v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,171.22,21.39,29.95, We see the cloth hanging on the wall.
266,v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,171.22,34.24,42.81, We see the footprints on the platform.
267,v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,171.22,42.81,113.86, The woman rubs the mans shoes with a cloth.
268,v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,171.22,114.72,138.69," We see the cloth on the wall, then the lines of cloth near the shoes shine sign."
269,v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,171.22,141.25,146.39, A man is standing on a platform.
270,v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,171.22,153.25,171.22, We see the holographic man on the wall with the paper.
271,v_D9rHZpZoeRA,https://www.youtube.com/watch?v=D9rHZpZoeRA,202.5,0,29.36,A black two door Audi A3 is shown and then the camera zooms in on the tires.
272,v_D9rHZpZoeRA,https://www.youtube.com/watch?v=D9rHZpZoeRA,202.5,29.36,66.83,A finger then touches the emergency light and the lights on the car begin to flash.
273,v_D9rHZpZoeRA,https://www.youtube.com/watch?v=D9rHZpZoeRA,202.5,67.83,114.41,"Next,the truck is opened,and the person removes the spare tire and the jack."
274,v_D9rHZpZoeRA,https://www.youtube.com/watch?v=D9rHZpZoeRA,202.5,114.41,150.86,He then lifts the car and continues to loosen the bolts on the wheel of the car.
275,v_D9rHZpZoeRA,https://www.youtube.com/watch?v=D9rHZpZoeRA,202.5,149.85,202.5,"Once loose,the wheel is removed and the spare is put on and the same actions are performed in reverse."
276,v_WY9zvUkK_4Y,https://www.youtube.com/watch?v=WY9zvUkK_4Y,203.58,4.07,54.97,Two girls stand between a girl in a hair salon stool and begin brushing her and parting her hair.
277,v_WY9zvUkK_4Y,https://www.youtube.com/watch?v=WY9zvUkK_4Y,203.58,53.95,184.25, One woman braids her hair continuously to eventually create a french braid.
278,v_WY9zvUkK_4Y,https://www.youtube.com/watch?v=WY9zvUkK_4Y,203.58,184.25,192.38, Both women stand talking to the camera while presenting the braid just made.
279,v_N-6-MdxRg50,https://www.youtube.com/watch?v=N-6-MdxRg50,134.49,0,5.38,We see a colorful opening scene.
280,v_N-6-MdxRg50,https://www.youtube.com/watch?v=N-6-MdxRg50,134.49,4.71,12.77, Kids in colorful clothes walk on a stage and get in place.
281,v_N-6-MdxRg50,https://www.youtube.com/watch?v=N-6-MdxRg50,134.49,13.44,128.44, The kids perform zumba on a stage.
282,v_N-6-MdxRg50,https://www.youtube.com/watch?v=N-6-MdxRg50,134.49,27.56,35.63, The girl second from left goes the wrong direction and almost runs into another girl.
283,v_N-6-MdxRg50,https://www.youtube.com/watch?v=N-6-MdxRg50,134.49,129.77,134.49, We see an an ending screen.
284,v_uFMDSiHu7g4,https://www.youtube.com/watch?v=uFMDSiHu7g4,181.22,0,13.59, A man wearing a striped shirt dances with a girl in a brown blouse at a street festival.
285,v_uFMDSiHu7g4,https://www.youtube.com/watch?v=uFMDSiHu7g4,181.22,13.59,141.36, Other couple join in and dance in a street festival while performers play on a stage.
286,v_uFMDSiHu7g4,https://www.youtube.com/watch?v=uFMDSiHu7g4,181.22,141.36,181.22, Onlookers pass by while the group continues to dance.
287,v_Pu92wJ-7UTQ,https://www.youtube.com/watch?v=Pu92wJ-7UTQ,62.04,1.24,12.72,The man is strumming one drum.
288,v_Pu92wJ-7UTQ,https://www.youtube.com/watch?v=Pu92wJ-7UTQ,62.04,11.47,31.02, The man strum the other drum while moving his leg.
289,v_Pu92wJ-7UTQ,https://www.youtube.com/watch?v=Pu92wJ-7UTQ,62.04,27.92,62.04, The man play two drums at the same time.
290,v_dsVvnFkGAn0,https://www.youtube.com/watch?v=dsVvnFkGAn0,82.8,0,13.65,The woman is sitting by the fireplace holding a violin.
291,v_dsVvnFkGAn0,https://www.youtube.com/watch?v=dsVvnFkGAn0,82.8,12.01,68.3, The woman placed the violin between her neck and shoulder and began strumming the violin with the stick.
292,v_dsVvnFkGAn0,https://www.youtube.com/watch?v=dsVvnFkGAn0,82.8,63.75,82.8, The lady put the violin on her lap and talked.
293,v_JgHQCKz_DRc,https://www.youtube.com/watch?v=JgHQCKz_DRc,104.05,3.11,88.44,A man sits in a chair as he is getting his hair cut.
294,v_JgHQCKz_DRc,https://www.youtube.com/watch?v=JgHQCKz_DRc,104.05,3.64,27.56, A man in a black shirt moves a light around.
295,v_JgHQCKz_DRc,https://www.youtube.com/watch?v=JgHQCKz_DRc,104.05,3.64,87.91, People scramble behind the hair stylist.
296,v_JgHQCKz_DRc,https://www.youtube.com/watch?v=JgHQCKz_DRc,104.05,3.11,87.4, A hair stylist continuously combs and cuts the man's hair.
297,v_JgHQCKz_DRc,https://www.youtube.com/watch?v=JgHQCKz_DRc,104.05,81.68,84.8, The hair stylists rubs some pomade on the man's hair.
298,v_JgHQCKz_DRc,https://www.youtube.com/watch?v=JgHQCKz_DRc,104.05,90,98.33, The man is seen posing.
299,v_DEmArEKL8gc,https://www.youtube.com/watch?v=DEmArEKL8gc,194.55,0,22.37,A teenage female cheer leading squad walks around on a mat and get in formation.
300,v_DEmArEKL8gc,https://www.youtube.com/watch?v=DEmArEKL8gc,194.55,22.37,54.47,The routine begins in a manikin challenge and they all begin to do a flip.
301,v_DEmArEKL8gc,https://www.youtube.com/watch?v=DEmArEKL8gc,194.55,54.47,79.76,"After,they do a several straddle jumps and begin thrown up in stands."
302,v_DEmArEKL8gc,https://www.youtube.com/watch?v=DEmArEKL8gc,194.55,79.76,143,"Once the stunts are done,half of the team begins doing cart wheels and they all meet back in the middle to do stunts in the air."
303,v_DEmArEKL8gc,https://www.youtube.com/watch?v=DEmArEKL8gc,194.55,143,194.55,"More stunts are done and the girls finish by landing in a split,they then get up and hug each other in the middle of the mat."
